lagoslakeid,lake_nhdid,lake_reachcode,lake_namegnis,lake_namelagos,lake_county,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,lake_centroidstate,nhdhr_area_sqkm,nhdhr_fdate,nhdhr_gnisid,lagosus_legacysiteid,lagosus_legacysitelabel,lagosus_legacyprogram,wqp_monitoringlocationidentifier,wqp_monitoringlocationname,wqp_providername,nhdplusv2_comid,nhdplusv2_reachcode,nhdplusv2_area_sqkm,lagosne_lagoslakeid,lagosne_legacysiteid,nla2007_siteid,nla2012_siteid,nhdplusv2_lakes_n,lagosne_lakes_n,wqp_sites_n,lagosus_legacyids_n
2364,120020537,4.0101E+12,Stewart Lake,Stewart Lake,Lake,27075,47.18802815,-91.75853107,MN,0.955,2004-03-16T05:00:00Z,652635,NA,NA,NA,MNPCA-38-0744-00-201,STEWART,STORET,1754698,4.0101E+12,1.037,2364,38-0744-00-202,NA,NA,1,1,7,3
2364,120020537,4.0101E+12,Stewart Lake,Stewart Lake,Lake,27075,47.18802815,-91.75853107,MN,0.955,2004-03-16T05:00:00Z,652635,NA,NA,NA,MNPCA-38-0744-00-202,STEWART,STORET,1754698,4.0101E+12,1.037,2364,38-0744-00-202,NA,NA,1,1,7,3
2364,120020537,4.0101E+12,Stewart Lake,Stewart Lake,Lake,27075,47.18802815,-91.75853107,MN,0.955,2004-03-16T05:00:00Z,652635,NA,NA,NA,NALMS-4323,Stewart,STORET,1754698,4.0101E+12,1.037,2364,38-0744-00-202,NA,NA,1,1,7,3
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,MNDA_PESTICIDE-11-0411-00-101,PINE MOUNTAIN,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,MNPCA-11-0411-00-100,PINE MOUNTAIN,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,MNPCA-11-0411-00-101,PINE MOUNTAIN,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,MNPCA-11-0411-00-201,PINE MOUNTAIN,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,MNPCA-11-0411-00-202,PINE MOUNTAIN,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,NALMS-4132,Pine Mountain,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,NARSTEST-NLA06608-0494,Pine Mountian Lake,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2369,59720985,7.01011E+12,Pine Mountain Lake,Pine Mountain Lake,Cass,27021,46.82345292,-94.53304588,MN,6.361,2002-10-31T05:00:00Z,657843,NA,NA,NA,NARS_WQX-NLA06608-0494,Pine Mountian Lake,STORET,4619272,7.01011E+12,6.31,2369,11-0411-00-202,NLA06608-0494,NA,1,1,8,5
2377,114544657,4.0101E+12,Wilson Lake,Wilson Lake,Lake,27075,47.66787438,-91.08055706,MN,2.639,2003-12-29T05:00:00Z,659030,NA,NA,NA,MNPCA-38-0047-00-100,WILSON,STORET,4801856,4.0101E+12,2.563,2377,38-0047-00-201,NA,NA,1,1,5,5
2377,114544657,4.0101E+12,Wilson Lake,Wilson Lake,Lake,27075,47.66787438,-91.08055706,MN,2.639,2003-12-29T05:00:00Z,659030,NA,NA,NA,MNPCA-38-0047-00-101,WILSON,STORET,4801856,4.0101E+12,2.563,2377,38-0047-00-201,NA,NA,1,1,5,5
2377,114544657,4.0101E+12,Wilson Lake,Wilson Lake,Lake,27075,47.66787438,-91.08055706,MN,2.639,2003-12-29T05:00:00Z,659030,NA,NA,NA,MNPCA-38-0047-00-102,WILSON,STORET,4801856,4.0101E+12,2.563,2377,38-0047-00-201,NA,NA,1,1,5,5
2377,114544657,4.0101E+12,Wilson Lake,Wilson Lake,Lake,27075,47.66787438,-91.08055706,MN,2.639,2003-12-29T05:00:00Z,659030,NA,NA,NA,MNPCA-38-0047-00-201,WILSON,STORET,4801856,4.0101E+12,2.563,2377,38-0047-00-201,NA,NA,1,1,5,5
2377,114544657,4.0101E+12,Wilson Lake,Wilson Lake,Lake,27075,47.66787438,-91.08055706,MN,2.639,2003-12-29T05:00:00Z,659030,NA,NA,NA,MNPCA-38-0047-00-202,WILSON,STORET,4801856,4.0101E+12,2.563,2377,38-0047-00-201,NA,NA,1,1,5,5
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-100,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-201,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-202,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-203,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-204,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-205,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-206,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-207,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-208,CLEARWATER,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,MNPCA-16-0139-00-209,Clearwater,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2380,114539709,4.0101E+12,Clearwater Lake,Clearwater Lake,Cook,27031,48.07956766,-90.35143039,MN,5.43937223,2012-10-09T04:00:00Z,655748,NA,NA,NA,NALMS-3571,Clearwater Lake,STORET,4792816,4.0101E+12,5.521,2380,16-0139-00-201,NA,NA,1,1,11,10
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-201,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-202,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-203,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-204,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-205,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-206,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,MNPCA-01-0159-00-207,FARM ISLAND,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2402,59747807,7.0101E+12,Farm Island Lake,Farm Island Lake,Aitkin,27001,46.41645917,-93.77342929,MN,7.935,2002-10-31T05:00:00Z,643565,NA,NA,NA,NALMS-3685,Farm Island,STORET,4855949,7.0101E+12,7.982,2402,01-0159-00-201,NA,NA,1,1,8,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0595-00-100,NELSON,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0595-00-201,NELSON,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0602-00-100,MIDDLE CORMORANT,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0602-00-101,MIDDLE CORMORANT,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0602-00-102,MIDDLE CORMORANT,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0602-00-201,MIDDLE CORMORANT,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,MNPCA-03-0602-00-202,MIDDLE CORMORANT,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,NALMS-4027,Middle Cormorant,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2405,120018500,9.0201E+12,Middle Cormorant Lake,Middle Cormorant Lake; Nelson Lake,Becker,27005,46.75667705,-96.10688401,MN,2.72644265,2013-04-24T04:00:00Z,647803,NA,NA,NA,NALMS-4070,Nelson Lake,STORET,6653779,9.0201E+12,2.666,2405,03-0602-00-201,NA,NA,1,1,9,7
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,USGS-05261100,"CLEARWATER LAKE NR DEERWOOD, MN",NWIS,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-101,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-102,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-201,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-202,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-204,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-205,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-206,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,MNPCA-18-0038-00-207,CLEARWATER,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2416,59747837,7.0101E+12,Clearwater Lake,Clearwater Lake,Crow Wing,27035,46.39432451,-93.91383519,MN,3.596,2005-08-26T04:00:00Z,641319,NA,NA,NA,NALMS-3575,Clearwater Lake,STORET,4856075,7.0101E+12,3.6,2416,18-0038-00-205,NA,NA,1,1,10,8
2424,120018092,7.01021E+12,Wirth Lake,Wirth Lake,Hennepin,27053,44.98186228,-93.32346945,MN,0.149,2011-03-24T04:00:00Z,654285,NA,NA,NA,USGS-445855093191802,"WIRTH LAKE N OF GLENWOOD AVE NR BOAT RAMP MPLS, MN",NWIS,1101544,7.01021E+12,0.15,2424,27-0037-00-100,NA,NA,1,1,5,3
2424,120018092,7.01021E+12,Wirth Lake,Wirth Lake,Hennepin,27053,44.98186228,-93.32346945,MN,0.149,2011-03-24T04:00:00Z,654285,NA,NA,NA,USGS-445856093192101,"WIRTH LAKE NEAR CENTER IN MINNEAPOLIS, MN",NWIS,1101544,7.01021E+12,0.15,2424,27-0037-00-100,NA,NA,1,1,5,3
2424,120018092,7.01021E+12,Wirth Lake,Wirth Lake,Hennepin,27053,44.98186228,-93.32346945,MN,0.149,2011-03-24T04:00:00Z,654285,NA,NA,NA,MNPCA-27-0037-00-100,WIRTH,STORET,1101544,7.01021E+12,0.15,2424,27-0037-00-100,NA,NA,1,1,5,3
2424,120018092,7.01021E+12,Wirth Lake,Wirth Lake,Hennepin,27053,44.98186228,-93.32346945,MN,0.149,2011-03-24T04:00:00Z,654285,NA,NA,NA,MNPCA-27-0037-00-101,WIRTH,STORET,1101544,7.01021E+12,0.15,2424,27-0037-00-100,NA,NA,1,1,5,3
2424,120018092,7.01021E+12,Wirth Lake,Wirth Lake,Hennepin,27053,44.98186228,-93.32346945,MN,0.149,2011-03-24T04:00:00Z,654285,NA,NA,NA,MNPCA-27-0037-00-102,WIRTH,STORET,1101544,7.01021E+12,0.15,2424,27-0037-00-100,NA,NA,1,1,5,3
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-100,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-101,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-201,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-202,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-203,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-204,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,MNPCA-40-0063-00-205,GERMAN,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2429,34242920,7.04E+12,German Lake,German Lake,Le Sueur,27079,44.27294143,-93.72131678,MN,3.16,2002-02-22T05:00:00Z,644095,NA,NA,NA,NALMS-3728,German Lake,STORET,2031943,7.04E+12,3.516,2429,40-0063-00-202,NA,NA,1,1,8,7
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-101,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-201,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-202,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-203,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-204,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-205,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-206,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,MNPCA-11-0383-00-207,PLEASANT,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2431,120019027,7.0101E+12,Pleasant Lake,Pleasant Lake,Cass,27021,46.91200597,-94.467562,MN,4.355,2009-02-26T05:00:00Z,657869,NA,NA,NA,NALMS-4137,Pleasant Lake,STORET,4821997,7.0101E+12,4.874,2431,11-0383-00-203,NA,NA,1,1,9,6
2440,80998603,9.03E+12,Sletten Lake,Sletten Lake,St. Louis,27137,47.99204983,-91.88310283,MN,0.093,2003-04-21T04:00:00Z,662469,NA,NA,NA,MNPCA-69-0084-00-101,SLETTEN,STORET,7107389,9.03E+12,0.109,2440,2A1-004,NA,NA,1,1,1,1
2446,59719355,7.01011E+12,Stevens Lake,Stevens Lake,Cass,27021,46.92186091,-94.07750055,MN,0.435,2002-10-31T05:00:00Z,658472,NA,NA,NA,MNPCA-11-0116-00-100,STEVENS,STORET,4618622,7.01011E+12,0.445,2446,11-0116-00-201,NA,NA,1,1,2,2
2446,59719355,7.01011E+12,Stevens Lake,Stevens Lake,Cass,27021,46.92186091,-94.07750055,MN,0.435,2002-10-31T05:00:00Z,658472,NA,NA,NA,MNPCA-11-0116-00-201,STEVENS,STORET,4618622,7.01011E+12,0.445,2446,11-0116-00-201,NA,NA,1,1,2,2
2452,120019960,7.0101E+12,Black Bear Lake,Black Bear Lake,Crow Wing,27035,46.50829405,-94.06079294,MN,0.859,2004-03-16T05:00:00Z,640204,NA,NA,NA,MNPCA-18-0140-00-100,BLACK BEAR,STORET,4855197,7.0101E+12,0.863,2452,18-0140-00-101,NA,NA,1,1,3,2
2452,120019960,7.0101E+12,Black Bear Lake,Black Bear Lake,Crow Wing,27035,46.50829405,-94.06079294,MN,0.859,2004-03-16T05:00:00Z,640204,NA,NA,NA,MNPCA-18-0140-00-101,BLACK BEAR,STORET,4855197,7.0101E+12,0.863,2452,18-0140-00-101,NA,NA,1,1,3,2
2452,120019960,7.0101E+12,Black Bear Lake,Black Bear Lake,Crow Wing,27035,46.50829405,-94.06079294,MN,0.859,2004-03-16T05:00:00Z,640204,NA,NA,NA,MNPCA-18-0140-00-201,Black Bear,STORET,4855197,7.0101E+12,0.863,2452,18-0140-00-101,NA,NA,1,1,3,2
2453,120019222,9.03E+12,Shagawa Lake,Shagawa Lake,St. Louis,27137,47.91535355,-91.88306072,MN,9.43419434,2016-07-13T04:00:00Z,662416,NA,NA,NA,USGS-05127225,"SHAGAWA LAKE AT ELY, MN",NWIS,7107851,9.03E+12,9.513,2453,69-0069-00-204,NA,NA,1,1,10,6
2453,120019222,9.03E+12,Shagawa Lake,Shagawa Lake,St. Louis,27137,47.91535355,-91.88306072,MN,9.43419434,2016-07-13T04:00:00Z,662416,NA,NA,NA,USGS-475436091522501,"SHAGWA LAKE NEAR ELY WWTP OUTFLOW AT ELY, MN",NWIS,7107851,9.03E+12,9.513,2453,69-0069-00-204,NA,NA,1,1,10,6
2453,120019222,9.03E+12,Shagawa Lake,Shagawa Lake,St. Louis,27137,47.91535355,-91.88306072,MN,9.43419434,2016-07-13T04:00:00Z,662416,NA,NA,NA,USGS-475504091545401,"SHAGAWA LAKE AT MOUTH OF BURNTSIDE RIVER NR ELY,MN",NWIS,7107851,9.03E+12,9.513,2453,69-0069-00-204,NA,NA,1,1,10,6
